# This table contains site-level occupancy values (IPOD-HR robust z-scores) for all IPOD-HR detectable,,,,,
#   TFBSs annotated in RegulonDB (downloaded May 2018),,,,,
# Column definitions:,,,,,
#   condition: The physiological condition under study,,,,,
#   startloc/endloc: 1-indexed start and end location of the site (open right interval),,,,,
#   occupancy: The robust z-score of peak occupancy in the site under the specified condition,,,,,
#   regulator: TF annotated to bind the site,,,,,
#   target: Regulatory target of binding, if known,,,,
condition,startloc,endloc,occupancy,regulator,target
argr,4257027,4257046,4.138756,LexA,lexA-dinF
rdmglu,4257027,4257046,2.818191,LexA,lexA-dinF
min,4262721,4262737,3.912352,PspF,pspG
lexa,4262721,4262737,2.0035,PspF,pspG
purr,4262721,4262737,3.97571,PspF,pspG
stat,4262721,4262737,3.620474,PspF,pspG
argr,4262721,4262737,4.778097,PspF,pspG
rdmglu,4262721,4262737,3.379538,PspF,pspG
min,4262771,4262783,3.625102,IHF,pspG
lexa,4262771,4262783,3.226619,IHF,pspG
purr,4262771,4262783,4.337295,IHF,pspG
stat,4262771,4262783,3.629441,IHF,pspG
argr,4262771,4262783,4.590996,IHF,pspG
rdmglu,4262771,4262783,3.91866,IHF,pspG
min,4287443,4287457,1.88519,Fis,acs-yjcH-actP
lexa,4287443,4287457,2.393103,Fis,acs-yjcH-actP
purr,4287443,4287457,1.300039,Fis,acs-yjcH-actP
stat,4287443,4287457,1.116469,Fis,acs-yjcH-actP
argr,4287443,4287457,1.922604,Fis,acs-yjcH-actP
rdmglu,4287443,4287457,1.063368,Fis,acs-yjcH-actP
min,4287482,4287496,0.629209,Fis,acs-yjcH-actP
lexa,4287482,4287496,0.635925,Fis,acs-yjcH-actP
purr,4287482,4287496,0.71839,Fis,acs-yjcH-actP
stat,4287482,4287496,2.197139,Fis,acs-yjcH-actP
argr,4287482,4287496,0.493498,Fis,acs-yjcH-actP
rdmglu,4287482,4287496,1.1811,Fis,acs-yjcH-actP
min,4287503,4287524,0.883134,CRP,acs-yjcH-actP
lexa,4287503,4287524,1.552364,CRP,acs-yjcH-actP
purr,4287503,4287524,1.956047,CRP,acs-yjcH-actP
stat,4287503,4287524,2.409645,CRP,acs-yjcH-actP
argr,4287503,4287524,0.532298,CRP,acs-yjcH-actP
rdmglu,4287503,4287524,2.582257,CRP,acs-yjcH-actP
min,4287538,4287550,3.427351,IHF,nrfABCDEFG
lexa,4287538,4287550,4.258161,IHF,nrfABCDEFG
purr,4287538,4287550,3.558154,IHF,nrfABCDEFG
stat,4287538,4287550,3.306291,IHF,nrfABCDEFG
argr,4287538,4287550,2.976193,IHF,nrfABCDEFG
rdmglu,4287538,4287550,4.113525,IHF,nrfABCDEFG
min,4287538,4287550,3.427351,IHF,acs-yjcH-actP
lexa,4287538,4287550,4.258161,IHF,acs-yjcH-actP
purr,4287538,4287550,3.558154,IHF,acs-yjcH-actP
stat,4287538,4287550,3.306291,IHF,acs-yjcH-actP
argr,4287538,4287550,2.976193,IHF,acs-yjcH-actP
rdmglu,4287538,4287550,4.113525,IHF,acs-yjcH-actP
min,4287545,4287555,3.427351,NsrR,nrfABCDEFG
lexa,4287545,4287555,4.258161,NsrR,nrfABCDEFG
purr,4287545,4287555,3.706214,NsrR,nrfABCDEFG
stat,4287545,4287555,3.424076,NsrR,nrfABCDEFG
argr,4287545,4287555,2.976193,NsrR,nrfABCDEFG
rdmglu,4287545,4287555,4.113525,NsrR,nrfABCDEFG
min,4287565,4287577,2.936362,IHF,acs-yjcH-actP
lexa,4287565,4287577,4.276012,IHF,acs-yjcH-actP
purr,4287565,4287577,3.832616,IHF,acs-yjcH-actP
stat,4287565,4287577,3.791131,IHF,acs-yjcH-actP
argr,4287565,4287577,3.336023,IHF,acs-yjcH-actP
rdmglu,4287565,4287577,3.778751,IHF,acs-yjcH-actP
min,4287584,4287599,2.332865,NarP,nrfABCDEFG
lexa,4287584,4287599,3.881137,NarP,nrfABCDEFG
purr,4287584,4287599,3.217217,NarP,nrfABCDEFG
stat,4287584,4287599,5.18363,NarP,nrfABCDEFG
argr,4287584,4287599,3.564063,NarP,nrfABCDEFG
rdmglu,4287584,4287599,3.479815,NarP,nrfABCDEFG
min,4287584,4287599,2.332865,NarL,nrfABCDEFG
lexa,4287584,4287599,3.881137,NarL,nrfABCDEFG
purr,4287584,4287599,3.217217,NarL,nrfABCDEFG
stat,4287584,4287599,5.18363,NarL,nrfABCDEFG
argr,4287584,4287599,3.564063,NarL,nrfABCDEFG
rdmglu,4287584,4287599,3.479815,NarL,nrfABCDEFG
min,4287593,4287608,2.516353,NarP,nrfABCDEFG
lexa,4287593,4287608,3.693049,NarP,nrfABCDEFG
purr,4287593,4287608,3.217217,NarP,nrfABCDEFG
stat,4287593,4287608,5.18363,NarP,nrfABCDEFG
argr,4287593,4287608,3.564063,NarP,nrfABCDEFG
rdmglu,4287593,4287608,3.565741,NarP,nrfABCDEFG
min,4287593,4287608,2.516353,NarL,nrfABCDEFG
lexa,4287593,4287608,3.693049,NarL,nrfABCDEFG
purr,4287593,4287608,3.217217,NarL,nrfABCDEFG
stat,4287593,4287608,5.18363,NarL,nrfABCDEFG
argr,4287593,4287608,3.564063,NarL,nrfABCDEFG
rdmglu,4287593,4287608,3.565741,NarL,nrfABCDEFG
min,4287599,4287617,2.516353,NsrR,nrfABCDEFG
lexa,4287599,4287617,3.750635,NsrR,nrfABCDEFG
purr,4287599,4287617,3.20219,NsrR,nrfABCDEFG
stat,4287599,4287617,5.088484,NsrR,nrfABCDEFG
argr,4287599,4287617,3.445521,NsrR,nrfABCDEFG
rdmglu,4287599,4287617,3.713,NsrR,nrfABCDEFG
min,4287610,4287622,2.363628,IHF,acs-yjcH-actP
lexa,4287610,4287622,3.964117,IHF,acs-yjcH-actP
purr,4287610,4287622,3.166388,IHF,acs-yjcH-actP
stat,4287610,4287622,4.762304,IHF,acs-yjcH-actP
argr,4287610,4287622,2.848285,IHF,acs-yjcH-actP
rdmglu,4287610,4287622,3.713,IHF,acs-yjcH-actP
min,4287610,4287622,2.363628,IHF,nrfABCDEFG
lexa,4287610,4287622,3.964117,IHF,nrfABCDEFG
purr,4287610,4287622,3.166388,IHF,nrfABCDEFG
stat,4287610,4287622,4.762304,IHF,nrfABCDEFG
argr,4287610,4287622,2.848285,IHF,nrfABCDEFG
rdmglu,4287610,4287622,3.713,IHF,nrfABCDEFG
min,4287610,4287622,2.363628,IHF,acs-yjcH-actP
lexa,4287610,4287622,3.964117,IHF,acs-yjcH-actP
purr,4287610,4287622,3.166388,IHF,acs-yjcH-actP
stat,4287610,4287622,4.762304,IHF,acs-yjcH-actP
argr,4287610,4287622,2.848285,IHF,acs-yjcH-actP
rdmglu,4287610,4287622,3.713,IHF,acs-yjcH-actP
min,4287613,4287628,2.354367,NarL,nrfABCDEFG
lexa,4287613,4287628,3.964117,NarL,nrfABCDEFG
purr,4287613,4287628,2.991096,NarL,nrfABCDEFG
stat,4287613,4287628,3.970284,NarL,nrfABCDEFG
argr,4287613,4287628,2.657346,NarL,nrfABCDEFG
rdmglu,4287613,4287628,3.469197,NarL,nrfABCDEFG
min,4287623,4287636,2.219809,FNR,nrfABCDEFG
lexa,4287623,4287636,3.599135,FNR,nrfABCDEFG
purr,4287623,4287636,2.601396,FNR,nrfABCDEFG
stat,4287623,4287636,2.508335,FNR,nrfABCDEFG
argr,4287623,4287636,2.657346,FNR,nrfABCDEFG
rdmglu,4287623,4287636,3.297891,FNR,nrfABCDEFG
min,4287649,4287663,1.505296,Fis,acs-yjcH-actP
lexa,4287649,4287663,2.115219,Fis,acs-yjcH-actP
purr,4287649,4287663,0.728291,Fis,acs-yjcH-actP
stat,4287649,4287663,-1.757528,Fis,acs-yjcH-actP
argr,4287649,4287663,1.592614,Fis,acs-yjcH-actP
rdmglu,4287649,4287663,1.118676,Fis,acs-yjcH-actP
min,4287649,4287663,1.505296,Fis,nrfABCDEFG
lexa,4287649,4287663,2.115219,Fis,nrfABCDEFG
purr,4287649,4287663,0.728291,Fis,nrfABCDEFG
stat,4287649,4287663,-1.757528,Fis,nrfABCDEFG
argr,4287649,4287663,1.592614,Fis,nrfABCDEFG
rdmglu,4287649,4287663,1.118676,Fis,nrfABCDEFG
min,4287649,4287663,1.505296,Fis,acs-yjcH-actP
lexa,4287649,4287663,2.115219,Fis,acs-yjcH-actP
purr,4287649,4287663,0.728291,Fis,acs-yjcH-actP
stat,4287649,4287663,-1.757528,Fis,acs-yjcH-actP
argr,4287649,4287663,1.592614,Fis,acs-yjcH-actP
rdmglu,4287649,4287663,1.118676,Fis,acs-yjcH-actP
min,4330274,4330295,2.428508,CRP,proP
lexa,4330274,4330295,2.54689,CRP,proP
purr,4330274,4330295,4.007931,CRP,proP
stat,4330274,4330295,0.690385,CRP,proP
argr,4330274,4330295,5.008158,CRP,proP
rdmglu,4330274,4330295,3.311483,CRP,proP
min,4330275,4330296,2.428508,CRP,proP
lexa,4330275,4330296,2.54689,CRP,proP
purr,4330275,4330296,4.007931,CRP,proP
stat,4330275,4330296,0.690385,CRP,proP
argr,4330275,4330296,5.008158,CRP,proP
rdmglu,4330275,4330296,3.311483,CRP,proP
min,4341640,4341657,0.072302,MelR,melAB
lexa,4341640,4341657,0.676368,MelR,melAB
purr,4341640,4341657,1.278512,MelR,melAB
stat,4341640,4341657,-1.860007,MelR,melAB
argr,4341640,4341657,2.415914,MelR,melAB
rdmglu,4341640,4341657,1.291213,MelR,melAB
min,4341640,4341657,0.072302,MelR,melR
lexa,4341640,4341657,0.676368,MelR,melR
purr,4341640,4341657,1.278512,MelR,melR
stat,4341640,4341657,-1.860007,MelR,melR
argr,4341640,4341657,2.415914,MelR,melR
rdmglu,4341640,4341657,1.291213,MelR,melR
min,4348714,4348729,3.784941,NarL,dcuB-fumB
lexa,4348714,4348729,3.686798,NarL,dcuB-fumB
purr,4348714,4348729,3.805795,NarL,dcuB-fumB
stat,4348714,4348729,1.178257,NarL,dcuB-fumB
argr,4348714,4348729,4.76256,NarL,dcuB-fumB
rdmglu,4348714,4348729,4.455374,NarL,dcuB-fumB
min,4348733,4348748,4.025811,NarL,dcuB-fumB
lexa,4348733,4348748,3.882951,NarL,dcuB-fumB
purr,4348733,4348748,4.306451,NarL,dcuB-fumB
stat,4348733,4348748,1.97666,NarL,dcuB-fumB
argr,4348733,4348748,3.973599,NarL,dcuB-fumB
rdmglu,4348733,4348748,3.701785,NarL,dcuB-fumB
min,4348738,4348753,3.695832,NarL,dcuB-fumB
lexa,4348738,4348753,2.918907,NarL,dcuB-fumB
purr,4348738,4348753,4.306451,NarL,dcuB-fumB
stat,4348738,4348753,1.97666,NarL,dcuB-fumB
argr,4348738,4348753,3.040649,NarL,dcuB-fumB
rdmglu,4348738,4348753,3.428397,NarL,dcuB-fumB
min,4348755,4348770,3.055281,NarL,dcuB-fumB
lexa,4348755,4348770,2.569217,NarL,dcuB-fumB
purr,4348755,4348770,4.296438,NarL,dcuB-fumB
stat,4348755,4348770,2.538282,NarL,dcuB-fumB
argr,4348755,4348770,2.5283,NarL,dcuB-fumB
rdmglu,4348755,4348770,3.097015,NarL,dcuB-fumB
min,4348801,4348816,3.207134,NarL,dcuB-fumB
lexa,4348801,4348816,3.075137,NarL,dcuB-fumB
purr,4348801,4348816,3.428095,NarL,dcuB-fumB
stat,4348801,4348816,3.44204,NarL,dcuB-fumB
argr,4348801,4348816,1.847751,NarL,dcuB-fumB
rdmglu,4348801,4348816,3.944151,NarL,dcuB-fumB
min,4348803,4348816,3.207134,FNR,dcuB-fumB
lexa,4348803,4348816,3.075137,FNR,dcuB-fumB
purr,4348803,4348816,3.428095,FNR,dcuB-fumB
stat,4348803,4348816,3.354096,FNR,dcuB-fumB
argr,4348803,4348816,1.66977,FNR,dcuB-fumB
rdmglu,4348803,4348816,3.816889,FNR,dcuB-fumB
min,4348860,4348881,5.701401,CRP,dcuB-fumB
lexa,4348860,4348881,2.776678,CRP,dcuB-fumB
purr,4348860,4348881,4.03519,CRP,dcuB-fumB
stat,4348860,4348881,4.276063,CRP,dcuB-fumB
argr,4348860,4348881,3.862805,CRP,dcuB-fumB
rdmglu,4348860,4348881,4.016189,CRP,dcuB-fumB
min,4348865,4348880,5.683724,NarL,dcuB-fumB
lexa,4348865,4348880,2.649948,NarL,dcuB-fumB
purr,4348865,4348880,4.03519,NarL,dcuB-fumB
stat,4348865,4348880,4.203467,NarL,dcuB-fumB
argr,4348865,4348880,3.862805,NarL,dcuB-fumB
rdmglu,4348865,4348880,3.893368,NarL,dcuB-fumB
min,4349124,4349140,4.064752,DcuR,dcuB-fumB
lexa,4349124,4349140,3.270249,DcuR,dcuB-fumB
purr,4349124,4349140,1.432434,DcuR,dcuB-fumB
stat,4349124,4349140,2.171995,DcuR,dcuB-fumB
argr,4349124,4349140,0.182806,DcuR,dcuB-fumB
rdmglu,4349124,4349140,1.442318,DcuR,dcuB-fumB
min,4349146,4349162,2.916673,DcuR,dcuB-fumB
lexa,4349146,4349162,2.133657,DcuR,dcuB-fumB
purr,4349146,4349162,1.814319,DcuR,dcuB-fumB
stat,4349146,4349162,1.596831,DcuR,dcuB-fumB
argr,4349146,4349162,-0.694142,DcuR,dcuB-fumB
rdmglu,4349146,4349162,1.115289,DcuR,dcuB-fumB
min,4350612,4350633,2.267184,CRP,dcuR
lexa,4350612,4350633,1.493886,CRP,dcuR
purr,4350612,4350633,0.990093,CRP,dcuR
stat,4350612,4350633,1.068667,CRP,dcuR
argr,4350612,4350633,1.151947,CRP,dcuR
rdmglu,4350612,4350633,1.121484,CRP,dcuR
min,4354856,4354870,4.398584,Lrp,lysU
lexa,4354856,4354870,4.19741,Lrp,lysU
purr,4354856,4354870,2.685693,Lrp,lysU
stat,4354856,4354870,3.335044,Lrp,lysU
argr,4354856,4354870,2.51718,Lrp,lysU
rdmglu,4354856,4354870,2.245983,Lrp,lysU
min,4360131,4360145,3.814933,H-NS,cadBA
lexa,4360131,4360145,2.405592,H-NS,cadBA
purr,4360131,4360145,4.113148,H-NS,cadBA
stat,4360131,4360145,2.075704,H-NS,cadBA
argr,4360131,4360145,2.050382,H-NS,cadBA
rdmglu,4360131,4360145,3.253688,H-NS,cadBA
min,4360228,4360242,3.770154,H-NS,cadBA
lexa,4360228,4360242,5.425249,H-NS,cadBA
purr,4360228,4360242,3.691228,H-NS,cadBA
stat,4360228,4360242,2.994063,H-NS,cadBA
argr,4360228,4360242,0.349191,H-NS,cadBA
rdmglu,4360228,4360242,4.933343,H-NS,cadBA
min,4360274,4360288,4.001755,H-NS,cadBA
lexa,4360274,4360288,5.530546,H-NS,cadBA
purr,4360274,4360288,3.860732,H-NS,cadBA
stat,4360274,4360288,4.34157,H-NS,cadBA
argr,4360274,4360288,0.303585,H-NS,cadBA
rdmglu,4360274,4360288,4.339312,H-NS,cadBA
min,4360278,4360292,4.134927,ArcA,cadBA
lexa,4360278,4360292,7.365807,ArcA,cadBA
purr,4360278,4360292,4.36949,ArcA,cadBA
stat,4360278,4360292,4.687525,ArcA,cadBA
argr,4360278,4360292,0.303585,ArcA,cadBA
rdmglu,4360278,4360292,4.335548,ArcA,cadBA
min,4360359,4360373,3.080742,H-NS,cadBA
lexa,4360359,4360373,3.792733,H-NS,cadBA
purr,4360359,4360373,3.973082,H-NS,cadBA
stat,4360359,4360373,3.256922,H-NS,cadBA
argr,4360359,4360373,1.506383,H-NS,cadBA
rdmglu,4360359,4360373,3.543324,H-NS,cadBA
min,4360416,4360430,3.317667,H-NS,cadBA
lexa,4360416,4360430,2.724681,H-NS,cadBA
purr,4360416,4360430,4.827548,H-NS,cadBA
stat,4360416,4360430,4.100502,H-NS,cadBA
argr,4360416,4360430,2.816727,H-NS,cadBA
rdmglu,4360416,4360430,2.993786,H-NS,cadBA
min,4362113,4362126,0.69563,FNR,cadC
lexa,4362113,4362126,1.582812,FNR,cadC
purr,4362113,4362126,2.58821,FNR,cadC
stat,4362113,4362126,0.991861,FNR,cadC
argr,4362113,4362126,-1.774084,FNR,cadC
rdmglu,4362113,4362126,1.916783,FNR,cadC
min,4368500,4368515,0.011655,NarL,aspA-dcuA
lexa,4368500,4368515,-0.709739,NarL,aspA-dcuA
purr,4368500,4368515,2.114532,NarL,aspA-dcuA
stat,4368500,4368515,0.568695,NarL,aspA-dcuA
argr,4368500,4368515,-0.565353,NarL,aspA-dcuA
rdmglu,4368500,4368515,0.731382,NarL,aspA-dcuA
min,4368500,4368515,0.011655,NarL,aspA
lexa,4368500,4368515,-0.709739,NarL,aspA
purr,4368500,4368515,2.114532,NarL,aspA
stat,4368500,4368515,0.568695,NarL,aspA
argr,4368500,4368515,-0.565353,NarL,aspA
rdmglu,4368500,4368515,0.731382,NarL,aspA
min,4368512,4368533,0.786745,CRP,aspA
lexa,4368512,4368533,-0.675469,CRP,aspA
purr,4368512,4368533,2.372297,CRP,aspA
stat,4368512,4368533,0.293084,CRP,aspA
argr,4368512,4368533,0.499164,CRP,aspA
rdmglu,4368512,4368533,1.002927,CRP,aspA
min,4368512,4368533,0.786745,CRP,aspA-dcuA
lexa,4368512,4368533,-0.675469,CRP,aspA-dcuA
purr,4368512,4368533,2.372297,CRP,aspA-dcuA
stat,4368512,4368533,0.293084,CRP,aspA-dcuA
argr,4368512,4368533,0.499164,CRP,aspA-dcuA
rdmglu,4368512,4368533,1.002927,CRP,aspA-dcuA
min,4368536,4368551,2.361413,NarL,aspA
lexa,4368536,4368551,0.531819,NarL,aspA
purr,4368536,4368551,2.723958,NarL,aspA
stat,4368536,4368551,-0.658049,NarL,aspA
argr,4368536,4368551,2.771675,NarL,aspA
rdmglu,4368536,4368551,1.727412,NarL,aspA
min,4368536,4368551,2.361413,NarL,aspA-dcuA
lexa,4368536,4368551,0.531819,NarL,aspA-dcuA
purr,4368536,4368551,2.723958,NarL,aspA-dcuA
stat,4368536,4368551,-0.658049,NarL,aspA-dcuA
argr,4368536,4368551,2.771675,NarL,aspA-dcuA
rdmglu,4368536,4368551,1.727412,NarL,aspA-dcuA
min,4382391,4382406,2.927706,NarL,frdABCD
lexa,4382391,4382406,0.110428,NarL,frdABCD
purr,4382391,4382406,0.669038,NarL,frdABCD
stat,4382391,4382406,-0.238656,NarL,frdABCD
argr,4382391,4382406,0.876301,NarL,frdABCD
rdmglu,4382391,4382406,0.015553,NarL,frdABCD
min,4382399,4382414,2.587918,NarL,frdABCD
lexa,4382399,4382414,0.05777,NarL,frdABCD
purr,4382399,4382414,0.399803,NarL,frdABCD
stat,4382399,4382414,-0.469247,NarL,frdABCD
argr,4382399,4382414,0.590343,NarL,frdABCD
rdmglu,4382399,4382414,-0.057814,NarL,frdABCD
min,4392744,4392752,1.225481,DnaA,yjeV
lexa,4392744,4392752,0.646499,DnaA,yjeV
purr,4392744,4392752,2.854199,DnaA,yjeV
stat,4392744,4392752,0.073552,DnaA,yjeV
argr,4392744,4392752,2.422827,DnaA,yjeV
rdmglu,4392744,4392752,1.822424,DnaA,yjeV
min,4414182,4414205,0.70594,Ada,aidB
lexa,4414182,4414205,1.445714,Ada,aidB
purr,4414182,4414205,2.105868,Ada,aidB
stat,4414182,4414205,-2.544141,Ada,aidB
argr,4414182,4414205,3.099754,Ada,aidB
rdmglu,4414182,4414205,2.157639,Ada,aidB
min,4414186,4414211,0.70594,AidB,aidB
lexa,4414186,4414211,1.445714,AidB,aidB
purr,4414186,4414211,2.305613,AidB,aidB
stat,4414186,4414211,-2.395605,AidB,aidB
argr,4414186,4414211,3.099754,AidB,aidB
rdmglu,4414186,4414211,2.157639,AidB,aidB
min,4419641,4419660,2.90766,UlaR,ulaG
lexa,4419641,4419660,4.163192,UlaR,ulaG
purr,4419641,4419660,1.152541,UlaR,ulaG
stat,4419641,4419660,4.326785,UlaR,ulaG
argr,4419641,4419660,0.123164,UlaR,ulaG
rdmglu,4419641,4419660,2.748174,UlaR,ulaG
min,4419666,4419685,3.019361,UlaR,ulaG
lexa,4419666,4419685,4.292279,UlaR,ulaG
purr,4419666,4419685,1.16565,UlaR,ulaG
stat,4419666,4419685,2.558722,UlaR,ulaG
argr,4419666,4419685,-0.003783,UlaR,ulaG
rdmglu,4419666,4419685,2.739498,UlaR,ulaG
min,4419873,4419892,2.496218,UlaR,ulaABCDEF
lexa,4419873,4419892,4.799231,UlaR,ulaABCDEF
purr,4419873,4419892,0.339145,UlaR,ulaABCDEF
stat,4419873,4419892,3.070088,UlaR,ulaABCDEF
argr,4419873,4419892,0.890775,UlaR,ulaABCDEF
rdmglu,4419873,4419892,2.10533,UlaR,ulaABCDEF
min,4419898,4419917,1.870115,UlaR,ulaABCDEF
lexa,4419898,4419917,2.866842,UlaR,ulaABCDEF
purr,4419898,4419917,0.279447,UlaR,ulaABCDEF
stat,4419898,4419917,2.2255,UlaR,ulaABCDEF
argr,4419898,4419917,-0.068942,UlaR,ulaABCDEF
rdmglu,4419898,4419917,1.838633,UlaR,ulaABCDEF
min,4424923,4424938,-0.577271,CRP,rpsF-priB-rpsR-rplI
lexa,4424923,4424938,0.062749,CRP,rpsF-priB-rpsR-rplI
purr,4424923,4424938,4.781002,CRP,rpsF-priB-rpsR-rplI
stat,4424923,4424938,0.333441,CRP,rpsF-priB-rpsR-rplI
argr,4424923,4424938,4.392235,CRP,rpsF-priB-rpsR-rplI
rdmglu,4424923,4424938,3.33199,CRP,rpsF-priB-rpsR-rplI
min,4432012,4432030,3.495265,NsrR,ytfE
lexa,4432012,4432030,3.704447,NsrR,ytfE
purr,4432012,4432030,0.381691,NsrR,ytfE
stat,4432012,4432030,1.155774,NsrR,ytfE
argr,4432012,4432030,0.108211,NsrR,ytfE
rdmglu,4432012,4432030,3.445441,NsrR,ytfE
min,4442292,4442310,-0.605722,Fis,msrA
lexa,4442292,4442310,2.453601,Fis,msrA
purr,4442292,4442310,0.408673,Fis,msrA
stat,4442292,4442310,-0.376246,Fis,msrA
argr,4442292,4442310,-0.66318,Fis,msrA
rdmglu,4442292,4442310,0.256933,Fis,msrA
min,4462822,4462837,2.578653,NrdR,nrdDG
lexa,4462822,4462837,0.818415,NrdR,nrdDG
purr,4462822,4462837,0.166608,NrdR,nrdDG
stat,4462822,4462837,-1.439504,NrdR,nrdDG
argr,4462822,4462837,-0.100125,NrdR,nrdDG
rdmglu,4462822,4462837,-0.431435,NrdR,nrdDG
min,4466250,4466266,2.94604,TreR,treBC
lexa,4466250,4466266,4.110327,TreR,treBC
purr,4466250,4466266,2.114307,TreR,treBC
stat,4466250,4466266,0.448506,TreR,treBC
argr,4466250,4466266,3.59771,TreR,treBC
rdmglu,4466250,4466266,1.998161,TreR,treBC
min,4466260,4466281,2.639276,CRP,treBC
lexa,4466260,4466281,3.403658,CRP,treBC
purr,4466260,4466281,1.731256,CRP,treBC
stat,4466260,4466281,-0.311747,CRP,treBC
argr,4466260,4466281,2.775177,CRP,treBC
rdmglu,4466260,4466281,1.19505,CRP,treBC
min,4474077,4474087,1.736931,NsrR,bdcA
lexa,4474077,4474087,2.813855,NsrR,bdcA
purr,4474077,4474087,2.262644,NsrR,bdcA
stat,4474077,4474087,-0.492213,NsrR,bdcA
argr,4474077,4474087,1.709971,NsrR,bdcA
rdmglu,4474077,4474087,2.140297,NsrR,bdcA
min,4478337,4478354,2.827532,ArgR,argI
lexa,4478337,4478354,5.248354,ArgR,argI
purr,4478337,4478354,5.709788,ArgR,argI
stat,4478337,4478354,6.399814,ArgR,argI
argr,4478337,4478354,-2.242942,ArgR,argI
rdmglu,4478337,4478354,5.04656,ArgR,argI
min,4478358,4478375,0.472259,ArgR,argI
lexa,4478358,4478375,2.707264,ArgR,argI
purr,4478358,4478375,4.034555,ArgR,argI
stat,4478358,4478375,8.206923,ArgR,argI
argr,4478358,4478375,-0.950786,ArgR,argI
rdmglu,4478358,4478375,3.719454,ArgR,argI
min,4494466,4494487,3.124825,CRP,idnK
lexa,4494466,4494487,3.251213,CRP,idnK
purr,4494466,4494487,2.913429,CRP,idnK
stat,4494466,4494487,4.698372,CRP,idnK
argr,4494466,4494487,2.543396,CRP,idnK
rdmglu,4494466,4494487,3.542289,CRP,idnK
min,4494466,4494487,3.124825,CRP,idnDOTR
lexa,4494466,4494487,3.251213,CRP,idnDOTR
purr,4494466,4494487,2.913429,CRP,idnDOTR
stat,4494466,4494487,4.698372,CRP,idnDOTR
argr,4494466,4494487,2.543396,CRP,idnDOTR
rdmglu,4494466,4494487,3.542289,CRP,idnDOTR
min,4494484,4494503,3.607902,GntR,idnDOTR
lexa,4494484,4494503,4.098643,GntR,idnDOTR
purr,4494484,4494503,3.054673,GntR,idnDOTR
stat,4494484,4494503,5.395924,GntR,idnDOTR
argr,4494484,4494503,3.265188,GntR,idnDOTR
rdmglu,4494484,4494503,4.211531,GntR,idnDOTR
min,4494484,4494503,3.607902,GntR,idnK
lexa,4494484,4494503,4.098643,GntR,idnK
purr,4494484,4494503,3.054673,GntR,idnK
stat,4494484,4494503,5.395924,GntR,idnK
argr,4494484,4494503,3.265188,GntR,idnK
rdmglu,4494484,4494503,4.211531,GntR,idnK
min,4494504,4494523,3.922326,GntR,idnDOTR
lexa,4494504,4494523,4.335776,GntR,idnDOTR
purr,4494504,4494523,3.436679,GntR,idnDOTR
stat,4494504,4494523,5.382407,GntR,idnDOTR
argr,4494504,4494523,3.293066,GntR,idnDOTR
rdmglu,4494504,4494523,4.125088,GntR,idnDOTR
min,4494504,4494523,3.922326,GntR,idnK
lexa,4494504,4494523,4.335776,GntR,idnK
purr,4494504,4494523,3.436679,GntR,idnK
stat,4494504,4494523,5.382407,GntR,idnK
argr,4494504,4494523,3.293066,GntR,idnK
rdmglu,4494504,4494523,4.125088,GntR,idnK
min,4494506,4494521,3.922326,IdnR,idnDOTR
lexa,4494506,4494521,4.335776,IdnR,idnDOTR
purr,4494506,4494521,3.436679,IdnR,idnDOTR
stat,4494506,4494521,5.382407,IdnR,idnDOTR
argr,4494506,4494521,3.293066,IdnR,idnDOTR
rdmglu,4494506,4494521,4.125088,IdnR,idnDOTR
min,4494506,4494521,3.922326,IdnR,idnK
lexa,4494506,4494521,4.335776,IdnR,idnK
purr,4494506,4494521,3.436679,IdnR,idnK
stat,4494506,4494521,5.382407,IdnR,idnK
argr,4494506,4494521,3.293066,IdnR,idnK
rdmglu,4494506,4494521,4.125088,IdnR,idnK
min,4494516,4494537,3.922326,CRP,idnK
lexa,4494516,4494537,4.335776,CRP,idnK
purr,4494516,4494537,3.22051,CRP,idnK
stat,4494516,4494537,4.936685,CRP,idnK
argr,4494516,4494537,3.605296,CRP,idnK
rdmglu,4494516,4494537,3.822744,CRP,idnK
min,4494516,4494537,3.922326,CRP,idnDOTR
lexa,4494516,4494537,4.335776,CRP,idnDOTR
purr,4494516,4494537,3.22051,CRP,idnDOTR
stat,4494516,4494537,4.936685,CRP,idnDOTR
argr,4494516,4494537,3.605296,CRP,idnDOTR
rdmglu,4494516,4494537,3.822744,CRP,idnDOTR
min,4494534,4494553,3.135332,GntR,idnK
lexa,4494534,4494553,3.738341,GntR,idnK
purr,4494534,4494553,2.833604,GntR,idnK
stat,4494534,4494553,3.615419,GntR,idnK
argr,4494534,4494553,1.297762,GntR,idnK
rdmglu,4494534,4494553,3.344422,GntR,idnK
min,4494534,4494553,3.135332,GntR,idnDOTR
lexa,4494534,4494553,3.738341,GntR,idnDOTR
purr,4494534,4494553,2.833604,GntR,idnDOTR
stat,4494534,4494553,3.615419,GntR,idnDOTR
argr,4494534,4494553,1.297762,GntR,idnDOTR
rdmglu,4494534,4494553,3.344422,GntR,idnDOTR
min,4503624,4503629,2.685693,NanR,yjhBC
lexa,4503624,4503629,3.491124,NanR,yjhBC
purr,4503624,4503629,1.522563,NanR,yjhBC
stat,4503624,4503629,3.194571,NanR,yjhBC
argr,4503624,4503629,3.18992,NanR,yjhBC
